Brazil,Mato Grosso,BR_MT06.04.2020,06.04.2020,f,70,10,Count,Deaths,0,BR_MT
Brazil,Mato Grosso,BR_MT06.04.2020,06.04.2020,f,80,10,Count,Deaths,0,BR_MT
Brazil,Mato Grosso,BR_MT06.04.2020,06.04.2020,f,90,10,Count,Deaths,0,BR_MT
Brazil,Mato Grosso,BR_MT06.04.2020,06.04.2020,f,100,5,Count,Deaths,0,BR_MT
Brazil,Mato Grosso do Sul,BR_MS06.04.2020,06.04.2020,f,0,10,Count,Deaths,0,BR_MS
Brazil,Mato Grosso do Sul,BR_MS06.04.2020,06.04.2020,f,10,10,Count,Deaths,0,BR_MS
Brazil,Mato Grosso do Sul,BR_MS06.04.2020,06.04.2020,f,20,10,Count,Deaths,0,BR_MS
Brazil,Mato Grosso do Sul,BR_MS06.04.2020,06.04.2020,f,30,10,Count,Deaths,0,BR_MS
Brazil,Mato Grosso do Sul,BR_MS06.04.2020,06.04.2020,f,40,10,Count,Deaths,0,BR_MS
Brazil,Mato Grosso do Sul,BR_MS06.04.2020,06.04.2020,f,50,10,Count,Deaths,0,BR_MS
Brazil,Mato Grosso do Sul,BR_MS06.04.2020,06.04.2020,f,60,10,Count,Deaths,1,BR_MS
Brazil,Mato Grosso do Sul,BR_MS06.04.2020,06.04.2020,f,70,10,Count,Deaths,0,BR_MS
Brazil,Mato Grosso do Sul,BR_MS06.04.2020,06.04.2020,f,80,10,Count,Deaths,0,BR_MS
Brazil,Mato Grosso do Sul,BR_MS06.04.2020,06.04.2020,f,90,10,Count,Deaths,0,BR_MS
Brazil,Mato Grosso do Sul,BR_MS06.04.2020,06.04.2020,f,100,5,Count,Deaths,0,BR_MS
Brazil,Minas Gerais,BR_MG06.04.2020,06.04.2020,f,0,10,Count,Deaths,0,BR_MG
Brazil,Minas Gerais,BR_MG06.04.2020,06.04.2020,f,10,10,Count,Deaths,0,BR_MG
Brazil,Minas Gerais,BR_MG06.04.2020,06.04.2020,f,20,10,Count,Deaths,0,BR_MG
Brazil,Minas Gerais,BR_MG06.04.2020,06.04.2020,f,30,10,Count,Deaths,0,BR_MG
Brazil,Minas Gerais,BR_MG06.04.2020,06.04.2020,f,40,10,Count,Deaths,2,BR_MG
Brazil,Minas Gerais,BR_MG06.04.2020,06.04.2020,f,50,10,Count,Deaths,2,BR_MG
Brazil,Minas Gerais,BR_MG06.04.2020,06.04.2020,f,60,10,Count,Deaths,1,BR_MG
Brazil,Minas Gerais,BR_MG06.04.2020,06.04.2020,f,70,10,Count,Deaths,10,BR_MG
Brazil,Minas Gerais,BR_MG06.04.2020,06.04.2020,f,80,10,Count,Deaths,5,BR_MG
Brazil,Minas Gerais,BR_MG06.04.2020,06.04.2020,f,90,10,Count,Deaths,4,BR_MG
Brazil,Minas Gerais,BR_MG06.04.2020,06.04.2020,f,100,5,Count,Deaths,1,BR_MG
Brazil,Pará,BR_PA06.04.2020,06.04.2020,f,0,10,Count,Deaths,0,BR_PA
Brazil,Pará,BR_PA06.04.2020,06.04.2020,f,10,10,Count,Deaths,0,BR_PA
Brazil,Pará,BR_PA06.04.2020,06.04.2020,f,20,10,Count,Deaths,0,BR_PA
Brazil,Pará,BR_PA06.04.2020,06.04.2020,f,30,10,Count,Deaths,0,BR_PA
